Springfield - John J Duggan Middle,Ê00280320,1,100
Springfield - Kensington Avenue,Ê00280110,2.6,100
Springfield - Liberty,Ê00280115,1.8,100
Springfield - Lincoln,Ê00280120,2.4,100
Springfield - M Marcus Kiley Middle,Ê00280330,2.5,100
Springfield - Margaret C Ells,Ê00280060,4.2,100
Springfield - Mary M Lynch,Ê00280140,2.7,100
Springfield - Mary M Walsh,Ê00280155,2.1,100
Springfield - Mary O Pottenger,Ê00280145,3.6,100
Springfield - Milton Bradley School,Ê00280023,2.1,100
Springfield - Putnam Voc Tech High Sch,Ê00280620,3.2,100
Springfield - Rebecca M Johnson,Ê00280055,3.5,100
Springfield - STEM Middle Academy,Ê00280350,1.2,100
Springfield - Samuel Bowles,Ê00280020,2.2,100
Springfield - Springfield Academy for Excellence,Ê00280506,1.1,100
Springfield - Springfield Central High,Ê00280500,3.8,100
Springfield - Sumner Avenue,Ê00280160,3.7,100
Springfield - The Springfield Renaissance School,Ê00280205,1.5,100
Springfield - Thomas M Balliet,Ê00280015,4.4,100
Springfield - Van Sickle Middle School,Ê00280340,2.1,100
Springfield - Warner,Ê00280180,3.4,100
Springfield - Washington,Ê00280185,2.8,100
Springfield - White Street,Ê00280190,2.6,100
Springfield - William N. DeBerry,Ê00280045,1.8,100
Stoneham - Central,Ê00280003,2.7,100
Stoneham - Colonial Park,Ê00280005,2.4,100
Stoneham - Robin Hood,Ê00280025,2.4,100
Stoneham - South,Ê00280030,2.7,100
Stoneham - Stoneham High,Ê00280505,3.1,100
Stoneham - Stoneham Middle School,Ê00280405,4.7,100
Stoughton - Edwin A Jones ECC,Ê00280012,3.1,100
Stoughton - Helen Hansen Elementary,Ê00280010,2.6,100
Stoughton - Joseph H Gibbons,Ê00280025,2.6,100
Stoughton - Joseph R Dawe Jr Elem,Ê00280014,2.4,100
Stoughton - O'Donnell Middle School,Ê00280405,3.4,100
Stoughton - South Elementary,Ê00280015,2.2,100
Stoughton - Stoughton High,Ê00280505,1.7,100
Stoughton - West Elementary,Ê00280020,3,100
Sturbridge - Burgess Elementary,Ê00280005,2.9,100
Sturgis Charter Public (District) - Sturgis Charter Public School,Ê00480505,-,-
Sudbury - Ephraim Curtis Middle,Ê00280305,3,100
Sudbury - General John Nixon Elem,Ê00280025,3.3,100
Sudbury - Israel Loring School,Ê00280015,2.9,100
Sudbury - Josiah Haynes,Ê00280010,2.5,100
Sudbury - Peter Noyes,Ê00280030,4.6,100
Sunderland - Sunderland Elementary,Ê00280005,2.1,100
Sutton - Sutton Early Learning,Ê00290003,3.9,100
Sutton - Sutton Elementary,Ê00290005,2.3,100
Sutton - Sutton High School,Ê00290510,1.9,100
Sutton - Sutton Middle School,Ê00290305,1.7,100
Swampscott - Clarke,Ê00290005,3.7,100
Swampscott - Hadley,Ê00290010,3.3,100
Swampscott - Stanley,Ê00290020,3.8,100
Swampscott - Swampscott High,Ê00290505,1.9,100
Swampscott - Swampscott Middle,Ê00290305,4.3,100
Swansea - Elizabeth S Brown,Ê00290006,3,100
Swansea - Gardner,Ê00290015,6.3,100
Swansea - Joseph Case High,Ê00290505,2.2,100
Swansea - Joseph Case Jr High,Ê00290305,2.9,100
Swansea - Joseph G Luther,Ê00290020,3.1,100
Swansea - Mark G Hoyle Elem,Ê00290017,5.8,100
Tantasqua - Tantasqua Reg Jr High,Ê00770405,2.7,100
Tantasqua - Tantasqua Reg Sr High,Ê00770505,1.9,100
Tantasqua - Tantasqua Reg Voc,Ê00770605,2.8,100
Taunton - Benjamin Friedman Middle,Ê00290315,6.2,100
Taunton - Caleb Barnum,Ê00290005,6.7,100
Taunton - East Taunton Elem,Ê00290010,4.5,100
Taunton - Edmund Hatch Bennett,Ê00290007,3.4,100
Taunton - Edward F Leddy,Ê00290056,1.5,100
Taunton - Elizabeth Pole,Ê00290027,4.4,100
Taunton - H H Galligan,Ê00290057,2.2,100
Taunton - Hopewell,Ê00290035,3.5,100
Taunton - John F Parker Middle,Ê00290305,2.5,97.4
Taunton - Joseph C Chamberlain,Ê00290008,2,100
Taunton - Joseph H Martin,Ê00290042,3.5,100
Taunton - Mulcahey Elementary School,Ê00290015,2.9,100
Taunton - Taunton High,Ê00290505,3.5,100
Tewksbury - Center School,Ê00290002,3.1,100
Tewksbury - Heath-Brook,Ê00290010,5.1,100
Tewksbury - John F. Ryan,Ê00290023,2.5,100
Tewksbury - John W. Wynn Middle,Ê00290305,2.6,100
Tewksbury - L F Dewing,Ê00290001,5.7,100
Tewksbury - Louise Davy Trahan,Ê00290025,2.9,100
Tewksbury - North Street,Ê00290020,2.3,100
Tewksbury - Tewksbury Memorial High,Ê00290505,2.2,100
Tisbury - Tisbury Elementary,Ê00290005,2.2,100
Topsfield - Proctor Elementary,Ê00290005,4.3,100
Topsfield - Steward Elementary,Ê00290010,4.6,100
Tri County Regional Vocational Technical - Tri County Reg Voc Tech,Ê00870605,2,100
Triton - Newbury Elementary,Ê00770020,4.5,100
Triton - Pine Grove,Ê00770025,3.1,100
Triton - Salisbury Elementary,Ê00770015,4.1,100
Triton - Triton Regional High School,Ê00770505,2.9,100
Triton - Triton Regional Middle School,Ê00770405,3.3,100
Truro - Truro Central,Ê00300005,1.5,100
Tyngsborough - Tyngsborough Elementary,Ê00300020,-,-
Tyngsborough - Tyngsborough High School,Ê00300505,-,-
Tyngsborough - Tyngsborough Middle,Ê00300305,-,-
Up-Island Regional - Chilmark Elementary,Ê00770010,2,100
Up-Island Regional - West Tisbury Elem,Ê00770020,2,100
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Voc Tech,Ê00870605,-,-
Uxbridge - Earl D Taft,Ê00300005,-,-
Uxbridge - Uxbridge High,Ê00300505,-,-
Uxbridge - Whitin Middle,Ê00300015,-,-
Wachusett - Central Tree Middle,Ê00770310,2.9,100
Wachusett - Chocksett Middle School,Ê00770315,7.5,100
Wachusett - Davis Hill Elementary,Ê00770018,14.6,100
Wachusett - Dawson,Ê00770020,21,100
Wachusett - Glenwood Elementary School,Ê00770060,4.7,100
Wachusett - Houghton Elementary,Ê00770027,5.8,100
Wachusett - Leroy E.Mayo,Ê00770032,10.6,100
Wachusett - Mountview Middle,Ê00770305,5,100
Wachusett - Naquag Elementary School,Ê00770005,3.8,100
Wachusett - Paxton Center,Ê00770040,5.6,100
Wachusett - Thomas Prince,Ê00770045,3.5,100
Wachusett - Wachusett Regional High,Ê00770505,2.8,100
Wakefield - Dolbeare,Ê00300005,14.8,100
Wakefield - Galvin Middle School,Ê00300310,6.6,100
Wakefield - Greenwood,Ê00300020,8.6,100
Wakefield - Wakefield Memorial High,Ê00300505,3.2,100
Wakefield - Walton,Ê00300040,6.8,100
Wakefield - Woodville School,Ê00300015,4.2,100
Wales - Wales Elementary,Ê00300005,2.7,100
Walpole - Bird Middle,Ê00300305,2.4,100
Walpole - Boyden,Ê00300010,4,100
Walpole - Daniel Feeney Preschool Center,Ê00300002,14.2,100
Walpole - Eleanor N Johnson Middle,Ê00300310,2.5,100
Walpole - Elm Street School,Ê00300005,2.5,100
Walpole - Fisher,Ê00300015,3.1,100
Walpole - Old Post Road,Ê00300018,3.8,100
Walpole - Walpole High,Ê00300505,2.3,100
Waltham - Douglas MacArthur Elementary School,Ê00300032,3.4,100
Waltham - Henry Whittemore Elementary School,Ê00300065,3.4,-
Waltham - James Fitzgerald Elementary School,Ê00300060,4.3,100
Waltham - John F Kennedy Middle,Ê00300404,2.9,100
Waltham - John W. McDevitt Middle School,Ê00300415,3.4,100
Waltham - Northeast Elementary School,Ê00300040,4.4,100
Waltham - Thomas R Plympton Elementary School,Ê00300050,3.8,100
Waltham - Waltham Sr High,Ê00300505,3.2,100
Waltham - William F. Stanley Elementary School,Ê00300005,6,100
Ware - Stanley M Koziol Elem Sch,Ê00300020,4,100
Ware - Ware Junior/Senior High School,Ê00300505,2.3,100
Ware - Ware Middle School,Ê00300305,3,100
Wareham - East Wareham School,Ê00310025,9.3,100
Wareham - Ethel E Hammond,Ê00310020,7.5,100
Wareham - John William Decas,Ê00310003,6.7,100
Wareham - Minot Forest,Ê00310017,5,100
Wareham - Wareham Cooperative Junior/Senior High School,Ê00310315,3.2,100
Wareham - Wareham Middle,Ê00310305,1.9,100
Wareham - Wareham Senior High,Ê00310505,2.8,100
Wareham - West Wareham Academy,Ê00310310,1,100
Watertown - Cunniff,Ê00310015,1.4,100
Watertown - Hosmer,Ê00310020,2.1,100
Watertown - James Russell Lowell,Ê00310025,1.5,100
Watertown - Watertown High,Ê00310505,1.7,100
Watertown - Watertown Middle,Ê00310305,2,100
Wayland - Claypit Hill School,Ê00310005,2.4,100
Wayland - Happy Hollow School,Ê00310015,2.4,100
Wayland - Loker School,Ê00310020,3.2,100
Wayland - Wayland High School,Ê00310505,2,100
Wayland - Wayland Middle School,Ê00310305,2.2,100
Webster - Bartlett Jr Sr High Sch,Ê00310505,2.8,100
Webster - Park Avenue Elementary,Ê00310015,6,-
Webster - Webster Middle School,Ê00310305,2.1,100
Wellesley - Ernest F Upham,Ê00310050,2,100
Wellesley - Hunnewell,Ê00310025,2.9,100
Wellesley - John D Hardy,Ê00310020,2.7,100
Wellesley - Joseph E Fiske,Ê00310015,3.5,100
Wellesley - Katharine Lee Bates,Ê00310005,3.4,100
Wellesley - Schofield,Ê00310045,3.2,100
Wellesley - Sprague Elementary School,Ê00310048,2.9,100
Wellesley - Wellesley Middle,Ê00310305,1.9,100
Wellesley - Wellesley Sr High,Ê00310505,2.2,100
Wellfleet - Wellfleet Elementary,Ê00310005,2.6,100
West Boylston - Major Edwards Elementary,Ê00320005,-,-
West Boylston - West Boylston Jr-Sr High,Ê00320505,-,-
West Bridgewater - Howard School,Ê00320305,3.5,100
West Bridgewater - Rose L Macdonald,Ê00320003,2.2,100
West Bridgewater - Spring Street School,Ê00320005,4.1,100
West Bridgewater - West Bridgewater Jr-Sr,Ê00320505,2.5,100
West Springfield - John Ashley,Ê00330005,5.4,100
West Springfield - John R Fausey,Ê00330010,5.2,100
West Springfield - Memorial,Ê00330025,3.4,100
West Springfield - Mittineague,Ê00330030,3.6,100
West Springfield - Philip G Coburn,Ê00330007,4.8,100
West Springfield - Tatham,Ê00330040,5,100
West Springfield - West Springfield High,Ê00330505,4.5,100
West Springfield - West Springfield Middle,Ê00330305,4.3,100
Westborough - Annie E Fales,Ê00320010,4.7,100
Westborough - Elsie A Hastings Elem,Ê00320025,5.9,100
Westborough - J Harding Armstrong,Ê00320005,6.5,100
Westborough - Mill Pond School,Ê00320045,2.9,100
Westborough - Sarah W Gibbons Middle,Ê00320305,2.2,100
Westborough - Westborough High,Ê00320505,1.9,100
Westfield - Abner Gibbs,Ê00320020,10.3,100
Westfield - Fort Meadow ECC,Ê00320003,22.3,100
Westfield - Franklin Ave,Ê00320015,8.3,100
Westfield - Highland,Ê00320025,17.6,100
Westfield - Juniper Park,Ê00320055,195,100
Westfield - Munger Hill,Ê00320033,7.2,100
Westfield - North Middle School,Ê00320305,2.7,100
Westfield - Paper Mill,Ê00320036,6.7,100
Westfield - South Middle School,Ê00320310,1.9,100
Westfield - Southampton Road,Ê00320040,21.6,100
Westfield - Westfield High,Ê00320505,2.8,100
Westfield - Westfield Voc Tech High,Ê00320605,2.1,100
Westford - Abbot Elem,Ê00320004,4.7,100
Westford - Blanchard Middle,Ê00320310,2,100
Westford - Col John Robinson,Ê00320025,5.3,100
Westford - Day Elementary,Ê00320007,4.6,100
Westford - John A. Crisafulli Elementary School,Ê00320045,4.6,100
Westford - Millennium Elementary,Ê00320013,16.2,100
Westford - Nabnasset,Ê00320015,5.7,100
Westford - Rita E. Miller Elementary School,Ê00320055,5,100
Westford - Stony Brook School,Ê00320330,2.3,100
Westford - Westford Academy,Ê00320505,3.4,100
Westhampton - Westhampton Elem School,Ê00320005,2.3,100
Weston - Country,Ê00330010,1.9,100
Weston - Field Elem School,Ê00330012,1.7,100
Weston - Weston High,Ê00330505,1.7,100
Weston - Weston Middle,Ê00330305,1.7,100
Weston - Woodland,Ê00330015,2.1,100
Westport - Alice A Macomber,Ê00330015,13.8,100
Westport - Westport Elementary,Ê00330030,7.9,100
Westport - Westport High,Ê00330505,2.4,100
Westport - Westport Middle,Ê00330305,5.7,100
Westwood - Deerfield School,Ê00330010,-,-
Westwood - Downey,Ê00330012,-,-
Westwood - E W Thurston Middle,Ê00330305,-,-
Westwood - Martha Jones,Ê00330017,-,-
Westwood - Paul Hanlon,Ê00330015,-,-
Westwood - Westwood High,Ê00330505,-,-
Westwood - Westwood Integrated Preschool,Ê00330050,-,-
Westwood - William E Sheehan,Ê00330025,-,-
Weymouth - Abigail Adams Middle School,Ê00330310,4.8,100
Weymouth - Academy Avenue,Ê00330005,3.5,100
Weymouth - Frederick C Murphy,Ê00330050,5.1,100
Weymouth - Johnson ECC,Ê00330003,10.6,100
Weymouth - Lawrence W Pingree,Ê00330065,3.2,100
Weymouth - Maria Weston Chapman Middle School,Ê00330020,4.6,100
Weymouth - Ralph Talbot,Ê00330085,2.8,100
Weymouth - Thomas V Nash,Ê00330060,4.5,100
Weymouth - Thomas W. Hamilton Primary School,Ê00330105,4.7,100
Weymouth - Wessagusset,Ê00330110,4.7,100
Weymouth - Weymouth High School,Ê00330505,2.6,100
Weymouth - William Seach,Ê00330080,4,100
Whately - Whately Elementary,Ê00330005,2.4,100
Whitman-Hanson - Hanson Middle School,Ê00780315,2.9,100
Whitman-Hanson - Indian Head,Ê00780035,4.2,100
Whitman-Hanson - John H Duval,Ê00780030,5.1,75
Whitman-Hanson - Louise A Conley,Ê00780010,5.3,100
Whitman-Hanson - Maquan Elementary,Ê00780025,5.2,100
Whitman-Hanson - Whitman Hanson Regional,Ê00780505,2.6,100
Whitman-Hanson - Whitman Middle,Ê00780310,2.4,100
Whittier Regional Vocational Technical - Whittier Reg Voc,Ê00880605,1.8,100
Williamsburg - Anne T Dunphy,Ê00340005,2,100
Williamsburg - Helen James,Ê00340015,3.9,100
Williamstown - Williamstown Elementary,Ê00340010,2.5,100
Wilmington - Boutwell,Ê00340005,5.4,100
Wilmington - North Intermediate,Ê00340060,5.2,100
Wilmington - Shawsheen Elem,Ê00340025,5.9,100
Wilmington - West Intermediate,Ê00340080,4.6,100
Wilmington - Wildwood,Ê00340015,4.6,100
Wilmington - Wilmington High,Ê00340505,2.5,100
Wilmington - Wilmington Middle School,Ê00340330,2.2,100
Wilmington - Woburn Street,Ê00340020,7.9,100
Winchendon - Memorial,Ê00340040,4,100
Winchendon - Murdock Middle/High,Ê00340505,3.6,100
Winchendon - Toy Town Elem,Ê00340050,3,100
Winchendon - Winchendon PreSchool Program,Ê00340010,25.7,100
Winchester - Ambrose Elementary,Ê00340045,4.1,100
Winchester - Lincoln Elementary,Ê00340005,3.5,100
Winchester - Lynch Elementary,Ê00340020,4.7,100
Winchester - McCall Middle,Ê00340305,3.3,100
Winchester - Muraco Elementary,Ê00340040,4.5,100
Winchester - Vinson-Owen Elementary,Ê00340025,3.8,100
Winchester - Winchester High School,Ê00340505,2.4,100
Winthrop - Arthur T. Cummings Elementary School,Ê00340020,-,-
Winthrop - William P. Gorman/Fort Banks Elementary,Ê00340015,-,-
Winthrop - Winthrop Middle School,Ê00340305,-,-
Winthrop - Winthrop Sr High,Ê00340505,-,-
Woburn - Clapp - Goodyear Elementary School,Ê00340005,8.4,100
Woburn - Clyde Reeves,Ê00340040,3.3,100
Woburn - Daniel L Joyce Middle School,Ê00340410,3,100
Woburn - Daniel P Hurld,Ê00340020,3.2,100
Woburn - John F Kennedy Middle School,Ê00340405,2.7,100
Woburn - Linscott-Rumford,Ê00340025,8.9,100
Woburn - Malcolm White,Ê00340055,1.6,100
Woburn - Mary D Altavesta,Ê00340065,8.2,100
Woburn - Shamrock,Ê00340043,2,100
Woburn - Woburn High,Ê00340505,1.8,100
Woburn - Wyman,Ê00340060,7.6,100
Worcester - Belmont Street Community,Ê00340020,3.4,100
Worcester - Burncoat Middle School,Ê00340405,3.5,100
Worcester - Burncoat Senior High,Ê00340503,5.6,100
Worcester - Burncoat Street,Ê00340035,2.3,100
Worcester - Canterbury,Ê00340045,3.8,100
Worcester - Chandler Elem Community,Ê00340050,3,100
Worcester - Chandler Magnet,Ê00340052,3,100
Worcester - City View,Ê00340053,3.6,100
Worcester - Claremont Academy,Ê00340350,2.4,100
Worcester - Clark St Community,Ê00340055,5.6,100
Worcester - Columbus Park,Ê00340060,3.4,100
Worcester - Doherty Memorial High,Ê00340512,4.9,100
Worcester - Elm Park Community,Ê00340095,3.9,100
Worcester - Flagg Street,Ê00340090,5.5,100
Worcester - Forest Grove Middle,Ê00340415,3.2,100
Worcester - Francis J McGrath Elem,Ê00340177,4.2,100
Worcester - Gates Lane,Ê00340110,3.8,100
Worcester - Goddard Sch/Science Tech,Ê00340100,3.2,100
Worcester - Grafton Street,Ê00340115,3.8,100
Worcester - Head Start,Ê00340002,3.5,100
Worcester - Heard Street,Ê00340136,2.9,100
Worcester - Jacob Hiatt Magnet,Ê00340140,3.5,100
Worcester - Lake View,Ê00340145,3.5,100
Worcester - Lincoln Street,Ê00340160,2.7,100
Worcester - May Street,Ê00340175,2.9,100
Worcester - Midland Street,Ê00340185,3.2,100
Worcester - Nelson Place,Ê00340200,5.3,100
Worcester - Norrback Avenue,Ê00340202,2.2,100
Worcester - North High,Ê00340515,2.6,100
Worcester - Quinsigamond,Ê00340210,3,100
Worcester - Rice Square,Ê00340215,4.3,100
Worcester - Roosevelt,Ê00340220,3.1,100
Worcester - South High Community,Ê00340520,5.4,100
Worcester - Sullivan Middle,Ê00340423,4.6,100
Worcester - Tatnuck,Ê00340230,4,100
Worcester - Thorndyke Road,Ê00340235,4,100
Worcester - Union Hill School,Ê00340240,2.1,100
Worcester - University Pk Campus Sch,Ê00340285,4.4,100
Worcester - Vernon Hill School,Ê00340280,4.7,100
Worcester - Wawecus Road School,Ê00340026,2.3,100
Worcester - West Tatnuck,Ê00340260,3.5,100
Worcester - Woodland Academy,Ê00340030,3.2,100
Worcester - Worcester Arts Magnet Sch,Ê00340225,3.2,100
Worcester - Worcester East Middle,Ê00340420,4.7,100
Worcester - Worcester Technical High,Ê00340605,2,100
Wrentham - Charles E Roderick,Ê00350010,1.8,100
Wrentham - Delaney,Ê00350003,2.2,100
State Total - State Total,Ê00000000,3,100
